name	SRX3313436	SRX3313437	SRX3313434	SRX3313435	SRX3313432	SRX3313433	SRX3313430	SRX3313431	SRX3313454	SRX3313455	SRX3313456	SRX3313457	SRX3313443	SRX3313441	SRX3313438	SRX3313439	SRX3313440	SRX3313447	SRX3313446	SRX3313445	SRX3313442	SRX3313444	SRX3313425	SRX3313424	SRX3313427	SRX3313426	SRX3313421	SRX3313420	SRX3313423	SRX3313422	SRX3313450	SRX3313449	SRX3313448	SRX3313429	SRX3313428	SRX3313451	SRX3313452	SRX3313453	SRX3313418	SRX3313419	SRX3313458	SRX3313412	SRX3313413	SRX3313414	SRX3313415	SRX3313416	SRX3313417
hsa-miR-4443	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-146b-3p	2	0	46	7	2	5	6	0	0	2	180	0	0	0	37	0	0	0	0	0	0	4	6	0	0	10	32	4	0	0	0	2	0	0	4	4	0	2	0	12	0	18	0	3	0	0	5
hsa-miR-4726-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-155-5p	217	211	346	217	174	200	288	280	389	60	1297	184	94	351	861	125	121	187	192	172	267	134	229	157	99	222	362	267	214	303	87	100	87	159	116	103	398	118	557	762	51	210	125	200	94	163	260
hsa-let-7a-3p	0	0	0	0	4	2	8	11	0	0	2	0	0	0	13	0	0	0	0	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
hsa-miR-539-5p	0	0	0	0	0	0	5	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
hsa-miR-4435	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-423-5p	511	341	2388	241	8474	511	1021	1077	204	184	1834	368	566	765	2265	394	360	405	972	836	976	1182	1682	481	300	712	1183	222	821	3241	424	321	691	709	438	434	293	280	1219	1705	278	387	101	206	73	284	456
hsa-miR-4791	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-520a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-22-5p	0	0	20	0	12	2	4	0	0	0	12	0	0	0	15	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0
hsa-miR-149-5p	7	0	5	0	4	59	126	0	3	0	85	0	0	16	437	0	0	0	0	0	0	0	2	12	0	2	0	0	0	0	9	2	0	0	0	9	0	4	0	2	0	249	7	4	13	0	0
hsa-miR-1298-3p	2	3	0	14	2	12	27	0	0	0	2	0	0	0	28	0	4	11	23	0	6	13	26	0	0	22	2	4	5	31	14	0	2	0	0	16	0	2	0	43	0	26	0	5	0	13	4
hsa-miR-641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6516-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-4732-3p	0	0	0	0	179	0	6	0	0	0	0	0	2	0	0	0	0	0	12	3	0	7	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	9
hsa-miR-16-5p	244	93	836	27	10377	424	1272	45	43	20	4368	80	386	203	3375	98	74	75	720	425	285	224	351	137	98	104	299	11	39	5970	131	56	159	208	79	71	52	175	768	683	186	1696	52	60	67	40	86
hsa-miR-1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1287-5p	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-6842-3p	0	0	0	0	0	0	2	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
hsa-miR-376a-5p	0	0	0	0	0	3	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
hsa-miR-636	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kshv-miR-K12-1-5p	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0
hsa-miR-30b-5p	15	4	0	5	17	294	427	25	3	0	464	3	0	81	1495	0	0	14	3	3	10	33	14	30	19	9	23	0	6	16	20	2	0	6	0	11	0	15	11	0	7	810	17	11	37	4	9
hsa-miR-150-5p	95	4	1632	14	78	529	73	13	4	57	34041	270	5	21	1386	11	10	8	339	396	184	26	47	68	15	99	100	42	31	449	8	13	72	115	130	23	42	65	112	736	194	38	0	83	3	30	42
hsa-miR-342-5p	23	0	122	0	7	10	0	0	0	3	190	9	10	0	29	6	0	7	26	27	18	0	7	4	0	9	7	6	6	10	0	0	4	0	2	0	0	0	4	25	9	4	0	0	0	0	0
hsa-miR-3690	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-539-3p	0	0	0	0	0	7	24	0	0	0	16	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
hsa-miR-423-3p	23	20	145	4	188	68	165	58	21	5	436	25	7	44	331	5	0	24	56	31	48	77	58	23	7	14	108	7	18	76	19	14	22	25	0	20	11	12	45	87	10	307	6	15	7	4	38
hsa-miR-615-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-22-3p	1046	865	2761	330	9700	2111	4036	2837	556	318	5136	397	544	1462	9269	686	535	1121	1116	957	1483	2296	3169	902	485	1558	2381	195	1461	6286	1116	829	1114	1026	584	1071	562	652	2829	2211	513	4894	218	399	369	364	554
hsa-miR-144-5p	0	0	0	0	243	5	29	0	0	0	24	0	2	0	41	0	0	10	39	15	0	0	0	0	0	0	4	0	0	328	0	0	0	0	0	0	0	0	12	8	5	34	0	0	0	0	3
hsa-miR-889-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-412-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-15a-5p	30	14	45	0	1454	56	96	15	6	0	778	10	9	28	331	15	7	15	48	17	15	29	31	20	14	13	36	0	8	702	5	15	30	38	6	34	17	24	41	32	22	194	0	8	9	3	11
hsa-miR-34c-5p	118	55	68	47	67	159	141	31	19	44	75	6	74	57	476	28	54	160	34	70	103	126	400	23	58	126	71	3	116	337	85	29	60	72	40	93	26	39	144	242	7	197	15	53	18	37	9
hsa-miR-3622a-5p	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-208b-3p	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
hsa-miR-23b-3p	36	10	15	0	12	215	464	1	3	5	398	0	0	76	1398	2	7	19	0	0	2	12	18	31	15	25	24	0	2	4	34	18	13	12	5	5	0	15	0	26	0	801	15	7	19	5	3
hsa-miR-138-5p	5	2	0	0	0	46	79	3	0	0	78	0	0	21	306	0	0	2	0	0	0	0	3	6	2	3	0	2	0	0	4	0	0	0	0	0	0	0	0	2	0	199	7	7	14	0	0
hsa-miR-191-5p	199	138	1165	91	524	1103	2051	147	79	32	2140	46	153	374	5997	77	47	108	286	219	267	154	453	224	125	196	336	88	111	638	201	53	94	82	168	74	44	82	324	365	81	3458	92	163	201	58	101
hsa-miR-184	0	0	3	0	2	18	26	15	0	0	16	4	3	8	108	2	0	0	0	0	4	0	0	2	0	0	8	0	0	0	2	0	0	4	0	0	0	0	3	9	0	59	0	0	0	0	6
hsa-miR-4767	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-383-5p	3	0	0	0	0	9	26	0	0	0	9	0	0	2	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	58	0	3	3	0	0
