name	SRX1158749	SRX1158748	SRX1158761	SRX1158760	SRX1158767	SRX1158766	SRX1158765	SRX1158764	SRX1158769	SRX1158768	SRX1158747	SRX1158746	SRX1158763	SRX1158824	SRX1158810	SRX1158816	SRX1158822	SRX1158811	SRX1158798	SRX1158799	SRX1158796	SRX1158797	SRX1158794	SRX1158795	SRX1158792	SRX1158793	SRX1158790	SRX1158791	SRX1158762	SRX1158774	SRX1158813	SRX1158812	SRX1158815	SRX1158814	SRX1158817	SRX1158775	SRX1158819	SRX1158818	SRX1158823	SRX1158776	SRX1158821	SRX1158758	SRX1158759	SRX1158778	SRX1158779	SRX1158752	SRX1158753	SRX1158750	SRX1158751	SRX1158756	SRX1158757	SRX1158754	SRX1158755	SRX1158772	SRX1158777	SRX1158773	SRX1158771	SRX1158820	SRX1158803	SRX1158789	SRX1158788	SRX1158770	SRX1158784	SRX1158787	SRX1158786	SRX1158781	SRX1158780	SRX1158783	SRX1158782	SRX1158802	SRX1158785	SRX1158800	SRX1158801	SRX1158806	SRX1158807	SRX1158804	SRX1158805	SRX1158808	SRX1158809
hsa-miR-652-3p	3	0	2	2	185	0	178	0	8	0	20	373	3	5	0	0	0	0	0	0	0	0	10	5	4	3	0	3	215	11	0	3	0	1608	0	9	0	0	0	142	0	0	0	0	0	8	7	0	4	146	0	7	2	3	0	5	485	0	16	0	0	0	0	925	15	98	2	215	2	0	495	5	0	5	3	0	2280	4	0
hsa-miR-718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-29c-5p	0	0	29	0	186	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0
hsa-miR-6763-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-224-5p	0	0	0	0	0	0	114	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	16	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125b-2-3p	9	0	0	2	3	0	0	0	209	0	176	0	11	0	0	0	0	0	0	0	0	0	2	2	0	1627	0	5	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	227	173	0	160	0	0	7	0	0	12	0	0	0	3060	6	127	0	2	4	0	0	3	0	2	0	0	0	0	0	0	0	0	7
hsa-miR-144-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376a-3p	179	10	0	0	5	2	3	4	656	174	6	8	484	0	4	0	0	0	2	0	3	0	3	0	0	0	352	3	111	234	44	0	0	0	0	0	0	347	0	6	0	2	0	0	0	0	217	359	9	80	0	12	9	2	89	0	3	0	0	2834	24	5	3	393	8	0	2	0	3	2	0	0	0	2	0	3	0	298	6
hsa-miR-154-3p	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	958	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	146	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-488-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-181a-3p	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1843	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3168	4	0	84	5	0	0	30	46	0	0	0	0	0	0	0	4	0	6	21	0	13	0	852	4	4	9	0	2	75	11	35	555	8	3	0	0	0	14	2	0	284	78	5	3	0	56	84	2	141	4	0	0	8	0	0	0	10	2	3	2	0	0	0	3	0	2	0	0	0	5	0	0	243	2	4	0	6	3	2
hsa-miR-148a-5p	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7c-5p	874	466	1270	1754	1809	2563	386	625	937	1809	1518	1314	1480	874	748	254	414	1842	3665	845	7608	74	2770	1753	8441	4289	8700	3723	44	3182	2001	1461	520	1734	0	446	6	885	1559	2399	20	392	15	302	472	308	889	786	665	2527	34	1148	951	1704	366	1030	959	358	1730	5160	3601	1260	1489	2527	5289	1056	1118	1546	256	1989	2393	1433	2978	1303	372	12549	6972	33	1434
hsa-miR-335-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0
hsa-miR-10392-5p	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-422a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-34b-5p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-9-3p	706	43	126	454	101	199	393	462	585	31	557	236	582	727	448	423	185	111	1123	0	17	0	47	4848	1382	66	20	877	18	1140	0	478	14	1682	0	770	0	7	1278	702	2	268	0	292	396	48	419	451	271	189	63	506	505	1014	5	347	26	7	8	1128	21	197	407	642	14	251	370	36	562	7	220	11	504	15	169	26	13	10	10
hsa-miR-1307-5p	0	0	55	0	10	0	0	7	0	27	5	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	5	0	0	232	0	0	0	43	0	0	0	0	0	0	0	23	22	0	0	0	0	0	61	0	13	0	0	0	0	0	0	0	0
hsa-miR-26b-5p	90	228	147	209	633	419	672	287	144	81	86	314	178	0	0	107	0	197	0	8	591	537	3703	20	9	2269	2	17	551	410	5	3	157	4	3	240	0	0	3	1346	186	10	0	0	0	317	11	7	563	1033	28	19	25	1089	2	253	167	153	2233	12	21	109	77	2	22	174	16	360	9	11	125	2023	12	314	0	270	6	9	484
hsa-miR-665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-18b-5p	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-186-5p	204	166	1621	11	2323	12	1323	19	8	178	650	170	24	841	0	675	0	5	2	0	2212	0	0	0	0	6	2	0	462	388	2	0	0	0	0	7	0	0	0	4396	0	13	0	135	0	225	28	130	18	7626	14	208	2	1590	4	58	14	6	4	2	0	74	762	0	4	650	4	390	5	0	983	0	2	2	0	0	4	240	670
hsa-miR-381-3p	6	2	266	0	41	92	8	15	2	2	279	13	14	4	587	2	6	2	10	72	1488	4	4	3	0	959	5	16	11	411	3	0	2	0	5	5	0	0	2	848	364	225	6	14	7	0	233	141	15	218	77	3	225	99	8	87	16	0	1954	1465	3	6	1019	1398	2	603	0	408	10	1756	224	8	9	263	2	3	1851	0	0
hsa-miR-300	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-27b-3p	439	23	1560	281	1149	328	679	286	62	619	47	405	19	402	2	3	1331	511	47	3	1028	11	17	3	675	4125	9	27	251	19	194	6	0	2	11	9	0	6	0	2619	1413	261	105	142	15	36	694	190	148	881	17	33	479	1115	31	1025	26	0	3418	3666	25	10	1320	5	3623	1214	195	22	370	8	409	13	13	9	2	13	3691	1098	8
hsa-miR-19b-3p	16	7	690	2	285	150	9	121	506	199	2	245	5	0	0	3229	0	613	0	568	4478	0	0	8	0	11	0	9	97	4	5	2	2	0	0	3	2	0	0	3203	0	6	98	0	151	306	284	0	436	7231	3	548	13	1477	0	693	33	0	0	7	5	0	64	2	6	2	5	8	3	0	761	0	0	2	0	0	2	2	2
hsa-let-7i-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	198	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-519a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-374a-5p	6	0	42	0	0	0	0	0	7	2	0	0	0	0	0	160	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	2	0	4	0	0	2	173	0	0	0	298	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-708-5p	0	0	0	0	209	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	265	0	0	0	175	0	0	7	0	0	0	0	0	0	0	0	0	4	22	0	0	394	0	0	0	0	0	0	0	0
hsa-miR-377-3p	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
hsa-miR-493-5p	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-134-5p	0	4	0	6	0	3	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1043	0	2	0	0	0	0	3	0	0	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	2	4	0	0	0	0	3	0	0	0	0	185	0	7	0	2	3	0	0	0	2	0	0	0	3	0	0	0
hsa-miR-29c-3p	109	127	426	19	685	420	471	226	480	139	157	156	601	9	298	279	7	683	133	3	29	7	36	64	5736	62	1165	1911	171	282	434	1279	10	1462	301	16	0	463	724	602	4	42	3	25	1	213	437	216	180	476	5	180	182	745	16	1048	566	2	3463	7537	73	809	701	29	57	21	14	540	244	1734	34	1406	708	15	548	2895	63	8	794
hsa-miR-2110	0	0	162	0	0	0	162	0	0	0	20	0	3	0	0	2	0	0	0	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	262	3	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-224-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-340-5p	12	6	8	5	67	179	180	8	182	275	17	2	61	0	8	5	0	0	0	0	921	0	454	3	7	848	2914	2	3	485	8	0	0	0	0	126	0	0	0	304	0	0	4	0	2	4	16	428	6	347	0	7	9	3	0	11	300	0	669	15	2	11	2	1119	12	2	0	3	179	0	5	0	0	0	0	4	8	0	0
hsa-miR-376b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-144-3p	0	0	0	0	193	0	0	10	0	0	0	5	0	0	0	0	460	0	0	0	4	5	0	0	0	0	3	0	9	0	0	0	0	0	2	0	0	2	0	1180	0	0	0	0	0	0	0	6	0	506	0	0	0	0	0	2	0	0	0	0	0	3	5	0	2	0	0	0	2	4	0	0	0	0	0	1226	0	0	0
hsa-miR-23a-5p	0	0	122	2	595	0	181	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	6	40	0	0	0	144	245	0	0	190	2	0	78	0	0	494	2	0	0	481	0	0	0	0	0	0	0	0	464	0	0	146	0	75	0	0	25	0	0	0	0	0	0	0	0
hsa-miR-15a-5p	3	9	25	0	17	3	61	2	5	7	0	8	15	0	4	245	2	6	0	32	881	0	0	8	5751	2	3079	2934	6	5	422	11	0	0	0	18	5	0	0	447	0	0	0	2	6	5	10	2	3	783	0	9	15	77	0	382	10	0	5	26	14	8	0	1908	19	3	0	8	132	3	363	0	0	2	3	3	3	2	0
hsa-miR-155-5p	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-24-3p	681	250	652	59	1590	544	218	422	376	691	646	257	254	954	830	885	832	2988	1096	0	2078	2103	3551	2485	4272	2239	7	6296	597	44	973	3836	12	13	456	440	4	7	1047	2283	360	604	10	807	10	293	602	315	407	1566	170	99	54	1595	252	1150	425	7	1473	2103	2001	895	962	476	5061	1489	325	29	294	10	1212	43	20	809	712	1064	25	2512	804
hsa-miR-3613-5p	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	21	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-181b-5p	226	126	0	3	50	7	4	67	3	121	9	13	15	228	0	0	0	0	5	12	2	4	8	2391	0	11	11	1493	202	12	0	0	3	0	0	10	0	0	375	16	4	6	0	0	3	78	0	3	170	193	3	362	0	0	0	3	156	2	1040	15	3	0	937	4	195	11	15	385	2	0	811	1991	1879	339	3	5	8	2	0
hsa-miR-520d-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-29b-2-5p	0	5	0	0	0	2	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-361-5p	0	0	0	0	184	319	4	14	0	0	3	199	10	0	0	0	0	0	3	0	0	0	2	0	8	0	0	0	0	0	0	0	395	0	0	3	0	0	3	2	0	7	0	5	0	7	0	0	2	2	0	2	11	14	0	0	0	0	0	0	0	0	202	3281	8	0	0	0	6	0	2	0	0	0	6	3	4	0	0
hsa-miR-16-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-33b-5p	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	0	0	0	0	1	0	43	0	0	0	457	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	2	2	0	3	345	0	0	0	0	0	0	0	0
hsa-miR-148a-3p	54	23	1399	7	1184	1349	838	172	383	1029	432	856	18	0	164	498	0	277	3	0	1493	7	1786	4	5447	12	0	359	87	617	8	13	0	24	0	7	0	0	249	2434	7	4	3	162	0	672	384	149	364	2002	11	237	202	2563	13	407	125	0	2601	1223	886	59	814	4562	2793	1198	7	723	225	0	1030	0	3559	310	9	5	23	439	5
hsa-miR-23c	0	0	0	0	0	2	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1307-3p	0	0	76	0	188	0	9	0	18	30	0	0	14	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	75	0	0	0	0	0	100	0	0	136	133	2	2	25	77	0	41	0	0	0	85	0	0	0	29	0	3	2	0	0	0	0	0	2	0	0	38	0	6	0	0	79	0	560	0	0	0	0	0	0
hsa-miR-382-5p	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	219	0	0	3	0	0	0	0	2	0	0	659	127	0	0	0	0	0	0	1113	0	0	0	0	0	0
hsa-miR-1343-5p	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-643	0	0	0	3	0	0	495	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	0	0	0	0	0	0	0	0	0
hsa-miR-518a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-320a-3p	483	1516	72461	3044	30590	1239	79284	3595	3699	5729	16548	770	2820	13612	293	15658	4599	66	3482	16	49653	2902	67	29	10879	1096	2926	71	30161	3737	621	10172	4	7	457	1990	10	22	43	100355	4825	493	56	8313	799	20316	3889	923	1837	131169	785	486	1664	101904	522	4341	5567	56	4035	128	1254	1694	50836	11207	68	50265	2800	2477	6977	28319	48731	1509	24399	25	2353	10488	35260	687	515
hsa-miR-365a-5p	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-204-5p	0	4	8	8	3	8	6	118	2	2	6	4	271	0	0	0	0	0	4	3	14	5	0	10	0	10	2	0	203	0	0	712	0	0	0	10	0	0	0	23	2	12	0	7	0	337	8	7	12	135	0	11	23	266	0	167	291	0	2052	0	0	6	168	701	9	2	249	2	693	2	0	4	789	3	272	2157	8	2	0
hsa-miR-200c-3p	2	0	596	0	0	2	2	0	0	0	37	0	0	0	0	267	0	0	2	2	1483	0	0	2	0	2	0	0	80	0	2	0	0	0	0	2	0	0	3	1244	0	0	0	0	0	8	164	0	0	1652	5	144	3	1672	0	0	7	0	0	0	0	0	144	0	0	198	0	0	0	0	131	0	14	0	0	1607	0	0	0
hsa-miR-483-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-124-5p	0	0	0	0	0	5	0	0	0	0	0	5	4	915	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	476	0	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	11	0	143	0	89	3	3	0	0	0	0	0	0	4	0	0	295	0	0	4	0	0	2	0	2	0	0	0
hsa-miR-708-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-214-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-103a-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-744-5p	2	0	0	0	0	200	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	82	0	0	0	409	0	0	0	0	0	197	0	0	0	14	0	2	2	0	0	116	0	181	0	127	0	0	0	0	0	0	0	0	59	0	0	72	0	0	0	0	4	0	0	0	0	0	0	0	0
hsa-miR-330-5p	0	0	143	0	0	135	0	0	0	0	73	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30a-5p	386	70	929	481	402	800	913	300	968	584	218	1040	205	1259	6	2069	487	186	19	8	2920	975	2849	24	2714	6111	22	3561	446	988	593	1363	228	13	516	79	3	9	944	2258	513	151	13	1090	13	1281	628	309	291	1629	37	246	113	2421	23	692	728	287	5544	71	2070	952	1202	263	1525	109	347	1349	1376	1440	25	1600	46	834	384	2506	962	669	1175
hsa-miR-584-5p	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-146a-5p	316	18	0	3	98	16	0	0	573	18	228	993	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	2	0	940	0	0	0	0	0	152	0	0	0	1018	0	0	0	175	0	152	91	0	7	1186	0	32	5	3	0	5	250	0	0	2064	3	0	0	0	8	0	0	5	0	0	340	0	0	0	0	0	0	0	2
hsa-miR-145-5p	7	2	0	0	124	118	11	5	235	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	695	2	7	7	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	10	2	0	327	3	0	0	2	9	0	0	3	0	8	0	0	2	0	0	0	3	3	3	0	0	2	0	0	0	0	0
